Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,1965,1965,tonnes,5200.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,1967,1967,tonnes,5190.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1978,1978,tonnes,5171.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1977,1977,tonnes,5162.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1987,1987,tonnes,5155.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,1966,1966,tonnes,5150.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1990,1990,tonnes,5150.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2011,2011,tonnes,5140.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1977,1977,tonnes,5110.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2020,2020,tonnes,5098.55,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1964,1964,tonnes,5040.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1982,1982,tonnes,5035.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1973,1973,tonnes,4988.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1988,1988,tonnes,4948.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2002,2002,tonnes,4930.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2020,2020,tonnes,4927.76,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1983,1983,tonnes,4924.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),1993,1993,tonnes,4812.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1999,1999,tonnes,4772.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2014,2014,tonnes,4764.9,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2014,2014,tonnes,4655.9,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),1997,1997,tonnes,4621.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1988,1988,tonnes,4529.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2015,2015,tonnes,4507.47,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1998,1998,tonnes,4491.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1978,1978,tonnes,4445.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1995,1995,tonnes,4435.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2000,2000,tonnes,4312.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2021,2021,tonnes,4303.63,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2014,2014,tonnes,4296.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2020,2020,tonnes,4269.79,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1982,1982,tonnes,4257.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1999,1999,tonnes,4160.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2003,2003,tonnes,4154.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2015,2015,tonnes,4134.36,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1981,1981,tonnes,4107.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1969,1969,tonnes,4096.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2021,2021,tonnes,4029.93,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1961,1961,tonnes,3820.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2020,2020,tonnes,3771.91,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2014,2014,tonnes,3724.6,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1997,1997,tonnes,3677.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2002,2002,tonnes,3675.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2018,2018,tonnes,3673.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2012,2012,tonnes,3646.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1980,1980,tonnes,3634.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2019,2019,tonnes,3624.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2014,2014,tonnes,3593.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1978,1978,tonnes,3555.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2015,2015,tonnes,3545.24,I,Imputed value
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),1994,1994,tonnes,3396.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2008,2008,tonnes,3383.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1980,1980,tonnes,3368.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2020,2020,tonnes,3363.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2009,2009,tonnes,3361.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2007,2007,tonnes,3286.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2016,2016,tonnes,3284.33,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1978,1978,tonnes,3277.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2018,2018,tonnes,3273.13,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1981,1981,tonnes,3271.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2016,2016,tonnes,3267.41,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1986,1986,tonnes,3245.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2021,2021,tonnes,3245.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1993,1993,tonnes,3125.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2016,2016,tonnes,3113.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1962,1962,tonnes,3103.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2010,2010,tonnes,3095.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1997,1997,tonnes,3031.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2011,2011,tonnes,2991.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2004,2004,tonnes,2968.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2003,2003,tonnes,2950.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2007,2007,tonnes,2935.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),1996,1996,tonnes,2908.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2000,2000,tonnes,2891.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2004,2004,tonnes,2860.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2011,2011,tonnes,2850.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2001,2001,tonnes,2833.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1983,1983,tonnes,2825.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1977,1977,tonnes,2767.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2000,2000,tonnes,2721.8,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,1994,1994,tonnes,2657.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2016,2016,tonnes,2645.21,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2007,2007,tonnes,2577.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2002,2002,tonnes,2533.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2012,2012,tonnes,2528.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2017,2017,tonnes,2506.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1985,1985,tonnes,2495.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1973,1973,tonnes,2487.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2013,2013,tonnes,2457.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2007,2007,tonnes,2368.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2006,2006,tonnes,2365.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2008,2008,tonnes,2364.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2016,2016,tonnes,2363.74,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2013,2013,tonnes,2355.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2002,2002,tonnes,2332.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2017,2017,tonnes,2331.33,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2004,2004,tonnes,2316.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1976,1976,tonnes,2304.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1975,1975,tonnes,2289.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2006,2006,tonnes,2238.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1979,1979,tonnes,2224.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2006,2006,tonnes,2195.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1991,1991,tonnes,2188.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2010,2010,tonnes,2183.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2008,2008,tonnes,2183.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2007,2007,tonnes,2152.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2013,2013,tonnes,2119.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1979,1979,tonnes,2114.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2018,2018,tonnes,2074.86,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2019,2019,tonnes,2064.9,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2018,2018,tonnes,2025.69,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2010,2010,tonnes,2016.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1998,1998,tonnes,2009.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2003,2003,tonnes,1974.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2006,2006,tonnes,1972.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2003,2003,tonnes,1964.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2006,2006,tonnes,1921.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1998,1998,tonnes,1868.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2001,2001,tonnes,1863.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,1999,1999,tonnes,1850.0,A,Official figure
